0.0000000e+00	1.4445850e-01
2.4969314e-01	4.5521671e-02
4.9938629e-01	1.1184484e-01
7.4907943e-01	2.0433188e-01
9.9877258e-01	4.3890454e-01
1.2484657e+00	7.1716311e-01
1.4981589e+00	1.2028530e+00
1.7478520e+00	1.7898636e+00
1.9975452e+00	2.6525508e+00
2.2472383e+00	3.7465411e+00
2.4969314e+00	5.0662949e+00
