0.0000000e+00	6.8650309e-04
3.4636619e-02	4.3857191e-02
6.9273237e-02	8.7319987e-02
1.0390986e-01	1.2921552e-01
1.3854647e-01	1.7391131e-01
1.7318309e-01	2.1621197e-01
2.0781971e-01	2.4015748e-01
2.4245633e-01	2.4015748e-01
2.7709295e-01	2.4015748e-01
